Case_ID,Customer_ID,Customer_Name,Customer_Country,Customer_Type,Order_Value,Currency,Order_Type,Company_Code,Delivery_Block,Billing_Block,Event_Type,Event_Time,User,Department,User_Type,Object_ID,Object_Type,Event_Category
Order - 1324,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-06-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1324,Sales order,Main
Order - 0829,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-03-06 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0829,Sales order,Main
Order - 0830,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-03-06 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0830,Sales order,Main
Order - 0834,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-03-06 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0834,Sales order,Main
Order - 0837,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-03-06 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0837,Sales order,Main
Order - 0798,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-27 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0798,Sales order,Main
Order - 0800,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0800,Sales order,Main
Order - 0803,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0803,Sales order,Main
Order - 0804,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0804,Sales order,Main
Order - 0805,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0805,Sales order,Main
Order - 0807,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0807,Sales order,Main
Order - 0813,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-02-29 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 0813,Sales order,Main
Order - 1444,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-29 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1444,Sales order,Main
Order - 1329,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-06-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1329,Sales order,Main
Order - 1330,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-06-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1330,Sales order,Main
Order - 1331,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-06-28 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1331,Sales order,Main
Order - 1336,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1336,Sales order,Main
Order - 1339,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1339,Sales order,Main
Order - 1341,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1341,Sales order,Main
Order - 1356,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1356,Sales order,Main
Order - 1359,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1359,Sales order,Main
Order - 1360,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-02 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1360,Sales order,Main
Order - 1899,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-11-12 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1899,Sales order,Main
Order - 1412,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1412,Sales order,Main
Order - 1413,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1413,Sales order,Main
Order - 1415,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1415,Sales order,Main
Order - 1416,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1416,Sales order,Main
Order - 1417,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1417,Sales order,Main
Order - 1418,,,,,0,,ST - Services / Tooling,,,,Requested Delivery Date,2024-07-17 23:59:59.000,USER - 02130,Department 2222,Manual,Order - 1418,Sales order,Main
Order - 0936,,,,,0,,,,,,Create Delivery,2024-03-27 15:00:56.000,USER - 03676,Department 751,Manual,Delivery - 0378,Delivery,Main
Order - 0937,,,,,0,,,,,,Create Delivery,2024-03-27 15:07:08.000,USER - 03676,Department 751,Manual,Delivery - 0379,Delivery,Main
Order - 0938,,,,,0,,,,,,Create Delivery,2024-03-27 15:12:04.000,USER - 03676,Department 751,Manual,Delivery - 0380,Delivery,Main
Order - 0841,,,,,0,,,,,,Create Delivery,2024-03-22 09:50:17.000,USER - 03676,Department 751,Manual,Delivery - 0366,Delivery,Main
Order - 0911,,,,,0,,,,,,Create Delivery,2024-03-22 11:45:10.000,USER - 03676,Department 751,Manual,Delivery - 0367,Delivery,Main
Order - 0912,,,,,0,,,,,,Create Delivery,2024-03-22 14:18:11.000,USER - 03676,Department 751,Manual,Delivery - 0368,Delivery,Main
Order - 0913,,,,,0,,,,,,Create Delivery,2024-03-22 14:24:48.000,USER - 03676,Department 751,Manual,Delivery - 0369,Delivery,Main
Order - 0914,,,,,0,,,,,,Create Delivery,2024-03-22 14:27:32.000,USER - 03676,Department 751,Manual,Delivery - 0370,Delivery,Main
Order - 0768,,,,,0,,,,,,Create Delivery,2024-03-27 08:18:54.000,USER - 03676,Department 751,Manual,Delivery - 0374,Delivery,Main
Order - 0861,,,,,0,,,,,,Create Delivery,2024-03-18 15:09:38.000,USER - 03676,Department 751,Manual,Delivery - 0359,Delivery,Main
Order - 0862,,,,,0,,,,,,Create Delivery,2024-03-18 15:19:00.000,USER - 03676,Department 751,Manual,Delivery - 0360,Delivery,Main
Order - 0863,,,,,0,,,,,,Create Delivery,2024-03-18 15:22:28.000,USER - 03676,Department 751,Manual,Delivery - 0361,Delivery,Main
Order - 0864,,,,,0,,,,,,Create Delivery,2024-03-19 09:25:01.000,USER - 03676,Department 751,Manual,Delivery - 0362,Delivery,Main
Order - 0887,,,,,0,,,,,,Create Delivery,2024-03-20 10:03:30.000,USER - 03676,Department 751,Manual,Delivery - 0363,Delivery,Main
Order - 0888,,,,,0,,,,,,Create Delivery,2024-03-20 10:57:50.000,USER - 03676,Department 751,Manual,Delivery - 0364,Delivery,Main
Order - 0848,,,,,0,,,,,,Create Delivery,2024-03-14 13:45:10.000,USER - 03676,Department 751,Manual,Delivery - 0353,Delivery,Main
Order - 0849,,,,,0,,,,,,Create Delivery,2024-03-14 13:48:20.000,USER - 03676,Department 751,Manual,Delivery - 0354,Delivery,Main
Order - 0851,,,,,0,,,,,,Create Delivery,2024-03-14 15:08:29.000,USER - 03676,Department 751,Manual,Delivery - 0355,Delivery,Main
Order - 0852,,,,,0,,,,,,Create Delivery,2024-03-14 15:30:07.000,USER - 03676,Department 751,Manual,Delivery - 0356,Delivery,Main
Order - 0853,,,,,0,,,,,,Create Delivery,2024-03-14 15:34:38.000,USER - 03676,Department 751,Manual,Delivery - 0357,Delivery,Main
Order - 0854,,,,,0,,,,,,Create Delivery,2024-03-15 12:45:32.000,USER - 03676,Department 751,Manual,Delivery - 0358,Delivery,Main
Order - 0823,,,,,0,,,,,,Create Delivery,2024-03-05 08:16:02.000,USER - 03676,Department 751,Manual,Delivery - 0345,Delivery,Main
Order - 0838,,,,,0,,,,,,Create Delivery,2024-03-07 08:18:24.000,USER - 03676,Department 751,Manual,Delivery - 0346,Delivery,Main
Order - 0839,,,,,0,,,,,,Create Delivery,2024-03-07 08:21:39.000,USER - 03676,Department 751,Manual,Delivery - 0347,Delivery,Main
Order - 0843,,,,,0,,,,,,Create Delivery,2024-03-08 08:23:39.000,USER - 03676,Department 751,Manual,Delivery - 0348,Delivery,Main
Order - 0844,,,,,0,,,,,,Create Delivery,2024-03-11 08:20:40.000,USER - 03676,Department 751,Manual,Delivery - 0349,Delivery,Main
Order - 0379,,,,,0,,,,,,Create Delivery,2024-03-14 12:17:28.000,USER - 03676,Department 751,Manual,Delivery - 0352,Delivery,Main
Order - 0768,,,,,0,,,,,,Create Delivery,2024-03-01 11:51:13.000,USER - 03676,Department 751,Manual,Delivery - 0339,Delivery,Main
Order - 0818,,,,,0,,,,,,Create Delivery,2024-03-01 12:02:59.000,USER - 03676,Department 751,Manual,Delivery - 0340,Delivery,Main
Order - 0819,,,,,0,,,,,,Create Delivery,2024-03-01 12:05:27.000,USER - 03676,Department 751,Manual,Delivery - 0341,Delivery,Main
Order - 0820,,,,,0,,,,,,Create Delivery,2024-03-04 11:56:37.000,USER - 03676,Department 751,Manual,Delivery - 0342,Delivery,Main
Order - 0821,,,,,0,,,,,,Create Delivery,2024-03-04 12:00:11.000,USER - 03676,Department 751,Manual,Delivery - 0343,Delivery,Main
Order - 0822,,,,,0,,,,,,Create Delivery,2024-03-05 08:09:57.000,USER - 03676,Department 751,Manual,Delivery - 0344,Delivery,Main
Order - 0791,,,,,0,,,,,,Create Delivery,2024-02-27 10:00:46.000,USER - 03676,Department 751,Manual,Delivery - 0333,Delivery,Main
Order - 0792,,,,,0,,,,,,Create Delivery,2024-02-27 10:36:49.000,USER - 03676,Department 751,Manual,Delivery - 0334,Delivery,Main
Order - 0793,,,,,0,,,,,,Create Delivery,2024-02-27 12:32:57.000,USER - 03676,Department 751,Manual,Delivery - 0335,Delivery,Main
Order - 0794,,,,,0,,,,,,Create Delivery,2024-02-27 12:36:06.000,USER - 03676,Department 751,Manual,Delivery - 0336,Delivery,Main
Order - 0795,,,,,0,,,,,,Create Delivery,2024-02-29 12:18:36.000,USER - 03676,Department 751,Manual,Delivery - 0337,Delivery,Main
Order - 0809,,,,,0,,,,,,Create Delivery,2024-02-29 13:58:32.000,USER - 03676,Department 751,Manual,Delivery - 0338,Delivery,Main
Order - 0785,,,,,0,,,,,,Create Delivery,2024-02-22 11:50:48.000,USER - 03676,Department 751,Manual,Delivery - 0326,Delivery,Main
Order - 0077,,,,,0,,,,,,Create Freight Order,2023-07-04 11:14:46.000,USER - 05724,Department 748,Manual,FREIGHT - 00062,Freight Order,Main
Order - 0041,,,,,0,,,,,,Create Freight Order,2023-07-06 15:53:07.000,USER - 05724,Department 748,Manual,FREIGHT - 00066,Freight Order,Main
Order - 0079,,,,,0,,,,,,Create Freight Order,2023-07-07 12:11:44.000,USER - 05724,Department 748,Manual,FREIGHT - 00072,Freight Order,Main
Order - 0079,,,,,0,,,,,,Create Freight Order,2023-07-14 11:46:08.000,USER - 05724,Department 748,Manual,FREIGHT - 00081,Freight Order,Main
Order - 0080,,,,,0,,,,,,Create Freight Order,2023-07-14 12:49:06.000,USER - 05724,Department 748,Manual,FREIGHT - 00083,Freight Order,Main
Order - 0015,,,,,0,,,,,,Create Freight Order,2023-07-21 10:43:31.000,USER - 05724,Department 748,Manual,FREIGHT - 00088,Freight Order,Main
Order - 0424,,,,,0,,,,,,Create Freight Order,2023-12-18 12:17:52.000,USER - 05724,Department 748,Manual,FREIGHT - 00303,Freight Order,Main
Order - 0768,,,,,0,,,,,,Create Freight Order,2024-08-02 09:43:07.000,USER - 05724,Department 748,Manual,FREIGHT - 00553,Freight Order,Main
Order - 0768,,,,,0,,,,,,Create Freight Order,2024-08-07 11:56:41.000,USER - 05724,Department 748,Manual,FREIGHT - 00556,Freight Order,Main
Order - 0792,,,,,0,,,,,,Create Freight Order,2024-12-18 11:32:10.000,USER - 05724,Department 748,Manual,FREIGHT - 00657,Freight Order,Main
Order - 1876,,,,,0,,,,,,Create Freight Order,2024-12-18 12:04:59.000,USER - 05724,Department 748,Manual,FREIGHT - 00658,Freight Order,Main
Order - 0138,,,,,0,,,,,,Create Freight Order,2023-08-08 13:15:18.000,USER - 05724,Department 748,Manual,FREIGHT - 00120,Freight Order,Main
Order - 0139,,,,,0,,,,,,Create Freight Order,2023-08-10 08:33:13.000,USER - 05724,Department 748,Manual,FREIGHT - 00122,Freight Order,Main
Order - 0135,,,,,0,,,,,,Create Freight Order,2023-08-10 10:58:27.000,USER - 05724,Department 748,Manual,FREIGHT - 00123,Freight Order,Main
Order - 0120,,,,,0,,,,,,Create Freight Order,2023-09-22 12:44:16.000,USER - 05724,Department 748,Manual,FREIGHT - 00196,Freight Order,Main
Order - 0228,,,,,0,,,,,,Create Freight Order,2023-09-22 12:52:29.000,USER - 05724,Department 748,Manual,FREIGHT - 00197,Freight Order,Main
Order - 0379,,,,,0,,,,,,Create Freight Order,2024-03-21 13:10:32.000,USER - 05724,Department 748,Manual,FREIGHT - 00405,Freight Order,Main
Order - 0112,,,,,0,,,,,,Create Freight Order,2023-07-31 13:00:18.000,USER - 05724,Department 748,Manual,FREIGHT - 00109,Freight Order,Main
Order - 0134,,,,,0,,,,,,Create Freight Order,2023-08-02 12:23:59.000,USER - 05724,Department 748,Manual,FREIGHT - 00111,Freight Order,Main
Order - 0016,,,,,0,,,,,,Create Freight Order,2023-08-03 08:17:36.000,USER - 05724,Department 748,Manual,FREIGHT - 00112,Freight Order,Main
Order - 0016,,,,,0,,,,,,Create Freight Order,2023-08-03 08:37:03.000,USER - 05724,Department 748,Manual,FREIGHT - 00113,Freight Order,Main
Order - 0135,,,,,0,,,,,,Create Freight Order,2023-08-07 09:49:54.000,USER - 05724,Department 748,Manual,FREIGHT - 00115,Freight Order,Main
Order - 0120,,,,,0,,,,,,Create Freight Order,2023-08-07 11:10:25.000,USER - 05724,Department 748,Manual,FREIGHT - 00116,Freight Order,Main
Order - 0118,,,,,0,,,,,,Create Freight Order,2023-07-25 09:10:29.000,USER - 05724,Department 748,Manual,FREIGHT - 00092,Freight Order,Main
Order - 0016,,,,,0,,,,,,Create Freight Order,2023-07-26 12:16:23.000,USER - 05724,Department 748,Manual,FREIGHT - 00097,Freight Order,Main
Order - 0016,,,,,0,,,,,,Create Freight Order,2023-07-26 12:17:31.000,USER - 05724,Department 748,Manual,FREIGHT - 00098,Freight Order,Main
Order - 0114,,,,,0,,,,,,Create Freight Order,2023-07-31 10:52:16.000,USER - 05724,Department 748,Manual,FREIGHT - 00106,Freight Order,Main
Order - 0120,,,,,0,,,,,,Create Freight Order,2023-07-31 11:43:56.000,USER - 05724,Department 748,Manual,FREIGHT - 00107,Freight Order,Main
Order - 0113,,,,,0,,,,,,Create Freight Order,2023-07-31 12:52:37.000,USER - 05724,Department 748,Manual,FREIGHT - 00108,Freight Order,Main
Order - 1189,,,,,0,,,,,,Create Freight Order,2024-06-20 12:07:08.000,USER - 03676,Department 751,Manual,FREIGHT - 00509,Freight Order,Main
Order - 1302,,,,,0,,,,,,Create Freight Order,2024-06-24 09:58:49.000,USER - 03676,Department 751,Manual,FREIGHT - 00510,Freight Order,Main
Order - 1303,,,,,0,,,,,,Create Freight Order,2024-06-24 10:03:14.000,USER - 03676,Department 751,Manual,FREIGHT - 00511,Freight Order,Main
Order - 1189,,,,,0,,,,,,Create Freight Order,2024-06-12 16:25:54.000,USER - 03676,Department 751,Manual,FREIGHT - 00500,Freight Order,Main
Order - 1264,,,,,0,,,,,,Create Freight Order,2024-06-13 08:37:51.000,USER - 03676,Department 751,Manual,FREIGHT - 00501,Freight Order,Main
Order - 1267,,,,,0,,,,,,Create Freight Order,2024-06-13 13:26:54.000,USER - 03676,Department 751,Manual,FREIGHT - 00502,Freight Order,Main
Order - 1268,,,,,0,,,,,,Create Freight Order,2024-06-13 13:31:33.000,USER - 03676,Department 751,Manual,FREIGHT - 00503,Freight Order,Main
Order - 1269,,,,,0,,,,,,Create Freight Order,2024-06-17 13:45:49.000,USER - 03676,Department 751,Manual,FREIGHT - 00504,Freight Order,Main
Order - 1282,,,,,0,,,,,,Create Freight Order,2024-06-19 15:33:48.000,USER - 03676,Department 751,Manual,FREIGHT - 00505,Freight Order,Main
Order - 1240,,,,,0,,,,,,Create Freight Order,2024-06-11 15:00:57.000,USER - 03676,Department 751,Manual,FREIGHT - 00494,Freight Order,Main
Order - 1261,,,,,0,,,,,,Create Freight Order,2024-06-12 11:41:39.000,USER - 03676,Department 751,Manual,FREIGHT - 00495,Freight Order,Main
Order - 1262,,,,,0,,,,,,Create Freight Order,2024-06-12 11:48:51.000,USER - 03676,Department 751,Manual,FREIGHT - 00496,Freight Order,Main
Order - 1263,,,,,0,,,,,,Create Freight Order,2024-06-12 14:56:25.000,USER - 03676,Department 751,Manual,FREIGHT - 00497,Freight Order,Main
Order - 0768,,,,,0,,,,,,Create Freight Order,2024-06-12 15:00:06.000,USER - 03676,Department 751,Manual,FREIGHT - 00498,Freight Order,Main
Order - 0768,,,,,0,,,,,,Create Freight Order,2024-06-12 15:08:17.000,USER - 03676,Department 751,Manual,FREIGHT - 00499,Freight Order,Main
Order - 1219,,,,,0,,,,,,Create Freight Order,2024-06-04 13:56:41.000,USER - 03676,Department 751,Manual,FREIGHT - 00488,Freight Order,Main
Order - 1234,,,,,0,,,,,,Create Freight Order,2024-06-05 09:52:31.000,USER - 03676,Department 751,Manual,FREIGHT - 00489,Freight Order,Main
Order - 1235,,,,,0,,,,,,Create Freight Order,2024-06-05 09:59:27.000,USER - 03676,Department 751,Manual,FREIGHT - 00490,Freight Order,Main
Order - 1238,,,,,0,,,,,,Create Freight Order,2024-06-06 15:34:56.000,USER - 03676,Department 751,Manual,FREIGHT - 00491,Freight Order,Main
Order - 1244,,,,,0,,,,,,Create Freight Order,2024-06-11 11:33:43.000,USER - 03676,Department 751,Manual,FREIGHT - 00492,Freight Order,Main
Order - 1245,,,,,0,,,,,,Create Freight Order,2024-06-11 11:48:05.000,USER - 03676,Department 751,Manual,FREIGHT - 00493,Freight Order,Main
Order - 1062,,,,,0,,,,,,Create Freight Order,2024-05-24 12:36:19.000,USER - 03676,Department 751,Manual,FREIGHT - 00482,Freight Order,Main
Order - 1194,,,,,0,,,,,,Create Freight Order,2024-05-24 13:39:20.000,USER - 03676,Department 751,Manual,FREIGHT - 00483,Freight Order,Main
Order - 1197,,,,,0,,,,,,Create Freight Order,2024-05-27 11:44:49.000,USER - 03676,Department 751,Manual,FREIGHT - 00484,Freight Order,Main
Order - 1198,,,,,0,,,,,,Create Freight Order,2024-05-27 11:46:42.000,USER - 03676,Department 751,Manual,FREIGHT - 00485,Freight Order,Main
Order - 1200,,,,,0,,,,,,Create Freight Order,2024-05-29 13:35:11.000,USER - 03676,Department 751,Manual,FREIGHT - 00486,Freight Order,Main
Order - 1218,,,,,0,,,,,,Create Freight Order,2024-06-04 13:53:56.000,USER - 03676,Department 751,Manual,FREIGHT - 00487,Freight Order,Main
Order - 1170,,,,,0,,,,,,Create Freight Order,2024-05-21 15:46:02.000,USER - 03676,Department 751,Manual,FREIGHT - 00476,Freight Order,Main
Order - 1172,,,,,0,,,,,,Create Freight Order,2024-05-21 15:49:53.000,USER - 03676,Department 751,Manual,FREIGHT - 00477,Freight Order,Main
Order - 1191,,,,,0,,,,,,Create Freight Order,2024-05-23 11:53:20.000,USER - 03676,Department 751,Manual,FREIGHT - 00478,Freight Order,Main
Order - 1192,,,,,0,,,,,,Create Freight Order,2024-05-24 11:00:50.000,USER - 03676,Department 751,Manual,FREIGHT - 00479,Freight Order,Main
Order - 1193,,,,,0,,,,,,Create Freight Order,2024-05-24 11:08:09.000,USER - 03676,Department 751,Manual,FREIGHT - 00480,Freight Order,Main
Order - 1190,,,,,0,,,,,,Create Freight Order,2024-05-24 12:25:01.000,USER - 03676,Department 751,Manual,FREIGHT - 00481,Freight Order,Main
Order - 1119,,,,,0,,,,,,Create Freight Order,2024-05-09 13:27:58.000,USER - 03676,Department 751,Manual,FREIGHT - 00465,Freight Order,Main
Order - 1125,,,,,0,,,,,,Create Freight Order,2024-05-10 13:26:27.000,USER - 03676,Department 751,Manual,FREIGHT - 00466,Freight Order,Main
Order - 1126,,,,,0,,,,,,Create Freight Order,2024-05-10 13:30:34.000,USER - 03676,Department 751,Manual,FREIGHT - 00467,Freight Order,Main
Order - 1097,,,,,0,,,,,,Create Freight Order,2024-05-14 11:24:19.000,USER - 03676,Department 751,Manual,FREIGHT - 00468,Freight Order,Main
Order - 1129,,,,,0,,,,,,Create Freight Order,2024-05-14 12:32:08.000,USER - 03676,Department 751,Manual,FREIGHT - 00469,Freight Order,Main
Order - 0260,,,,,0,,,,,,Create Freight Order,2023-10-05 12:50:38.000,USER - 03676,Department 751,Manual,FREIGHT - 00212,Freight Order,Main
