Order ID,Creation Date,Creation Time,Customer ID,Order Value,Currency,Order Type,User,Requested Delivery Date,Delivery Block,Billing Block,Company Code
Order - 1662,25/09/2024,09:46:51,CUST - 005,110.19,EUR,SO,USER - 00934,27/09/2024,,,Company 1
Order - 1663,25/09/2024,13:21:00,CUST - 001,3111,EUR,SO,USER - 00934,25/09/2024,,,Company 1
Order - 1664,26/09/2024,14:21:26,CUST - 011,35900.72,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1665,26/09/2024,14:43:06,CUST - 011,25513.29,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1666,26/09/2024,14:58:57,CUST - 011,18031.7,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1667,26/09/2024,15:03:25,CUST - 011,16135.44,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1668,26/09/2024,15:07:36,CUST - 011,9771.96,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1669,26/09/2024,15:08:56,CUST - 005,2316.6,EUR,SO,USER - 00934,06/12/2024,,,Company 1
Order - 1670,26/09/2024,15:13:25,CUST - 011,18346.14,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1671,26/09/2024,15:18:36,CUST - 011,18034.34,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1672,26/09/2024,15:23:01,CUST - 011,48960,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1673,26/09/2024,15:25:11,CUST - 011,5203.44,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1674,26/09/2024,15:33:04,CUST - 011,11046.58,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1675,26/09/2024,15:36:58,CUST - 011,9771.96,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1676,26/09/2024,15:38:51,CUST - 011,9771.96,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1677,26/09/2024,15:41:19,CUST - 011,29176.42,EUR,SO,USER - 03676,26/09/2024,,,Company 1
Order - 1678,27/09/2024,11:02:20,CUST - 026,39450.53,EUR,ST,USER - 03676,27/09/2024,,,Company 1
Order - 1679,27/09/2024,11:02:17,CUST - 011,772.52,EUR,SO,USER - 10897,27/09/2024,,,Company 1
Order - 1680,27/09/2024,11:06:53,CUST - 057,2427.25,EUR,ST,USER - 10897,28/09/2024,,,Company 1
Order - 1681,27/09/2024,11:31:23,CUST - 058,500,PLN,ST,USER - 10897,27/09/2024,,,Company 1
Order - 1682,30/09/2024,12:43:25,CUST - 011,48960,EUR,SO,USER - 03676,30/09/2024,,,Company 1
Order - 1683,30/09/2024,12:46:20,CUST - 011,19763.06,EUR,SO,USER - 03676,30/09/2024,,,Company 1
Order - 1684,01/10/2024,11:28:57,CUST - 011,20257.24,EUR,SO,USER - 03676,01/10/2024,,,Company 1
Order - 1685,01/10/2024,13:39:41,CUST - 015,25000,EUR,ST,USER - 10897,01/10/2024,,,Company 1
Order - 1686,01/10/2024,14:20:31,CUST - 026,38124.99,EUR,ST,USER - 10897,01/10/2024,,,Company 1
Order - 1687,01/10/2024,15:56:39,CUST - 057,2513.21,EUR,ST,USER - 10897,01/10/2024,,,Company 1
Order - 1691,03/10/2024,13:15:37,CUST - 011,23127.26,EUR,SO,USER - 09841,03/10/2024,,,Company 1
Order - 1692,03/10/2024,19:57:33,CUST - 008,8112.44,PLN,ST,USER - 09841,03/10/2024,,,Company 1
Order - 1693,04/10/2024,13:03:06,CUST - 010,16400,EUR,ST,USER - 03676,05/10/2024,,,Company 1
Order - 1694,04/10/2024,13:41:51,CUST - 010,5500,EUR,ST,USER - 10897,05/10/2024,,,Company 1
Order - 1695,04/10/2024,17:23:41,CUST - 038,3098.96,USD,ST,USER - 10897,05/10/2024,,,Company 2
Order - 1696,04/10/2024,17:30:29,CUST - 036,721.39,USD,ST,USER - 10897,05/10/2024,,,Company 2
Order - 1697,04/10/2024,17:35:51,CUST - 038,352.54,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1698,04/10/2024,17:41:44,CUST - 036,1107.87,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1699,04/10/2024,17:50:12,CUST - 038,744.3,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1700,04/10/2024,18:06:45,CUST - 038,116.06,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1701,04/10/2024,18:12:33,CUST - 037,2316.18,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1702,04/10/2024,18:19:09,CUST - 037,2126.2,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1703,04/10/2024,18:25:10,CUST - 034,2292.1,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1704,04/10/2024,18:33:05,CUST - 035,675.07,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1705,04/10/2024,18:49:47,CUST - 036,631.3,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1706,04/10/2024,18:55:11,CUST - 038,193.3,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1707,04/10/2024,18:59:59,CUST - 034,658.6,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1708,04/10/2024,19:13:16,CUST - 036,1296.87,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1709,04/10/2024,19:19:09,CUST - 034,308.25,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1710,04/10/2024,20:05:20,CUST - 036,1032.23,USD,ST,USER - 02130,05/10/2024,,,Company 2
Order - 1711,04/10/2024,20:36:14,CUST - 038,629.24,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1712,04/10/2024,20:45:02,CUST - 036,1775.87,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1713,04/10/2024,20:51:01,CUST - 036,578.45,USD,ST,USER - 02130,04/10/2024,,,Company 2
Order - 1714,08/10/2024,08:10:34,CUST - 028,5800,EUR,ST,USER - 02130,05/10/2024,,,Company 1
Order - 1715,08/10/2024,08:44:28,CUST - 026,42369.6,EUR,ST,USER - 02130,08/10/2024,,,Company 1
Order - 1716,08/10/2024,11:28:21,CUST - 028,2704.32,EUR,ST,USER - 10897,08/10/2024,,,Company 1
Order - 1717,08/10/2024,11:35:34,CUST - 028,14774.4,EUR,ST,USER - 10897,09/10/2024,,,Company 1
Order - 1718,08/10/2024,12:37:53,CUST - 011,18785.08,EUR,SO,USER - 10897,09/10/2024,,,Company 1
Order - 1719,08/10/2024,13:17:53,CUST - 011,20235.64,EUR,SO,USER - 10897,08/10/2024,,,Company 1
Order - 1720,09/10/2024,16:13:18,CUST - 034,765.85,USD,ST,USER - 03676,10/10/2024,,,Company 2
Order - 1721,09/10/2024,17:12:34,CUST - 038,346.52,USD,ST,USER - 03676,10/10/2024,,,Company 2
Order - 1722,09/10/2024,17:22:23,CUST - 036,908.78,USD,ST,USER - 02130,10/10/2024,,,Company 2
Order - 1723,09/10/2024,17:29:44,CUST - 036,2830.15,USD,ST,USER - 02130,09/10/2024,,,Company 2
Order - 1724,09/10/2024,18:49:55,CUST - 034,1613.4,USD,ST,USER - 02130,10/10/2024,,,Company 2
Order - 1725,09/10/2024,18:57:13,CUST - 036,3610.03,USD,ST,USER - 02130,09/10/2024,,,Company 2
Order - 1726,09/10/2024,19:04:23,CUST - 037,1125.16,USD,ST,USER - 02130,09/10/2024,,,Company 2
Order - 1727,09/10/2024,19:18:03,CUST - 037,7378.53,USD,ST,USER - 02130,10/10/2024,,,Company 2
Order - 1728,09/10/2024,19:24:43,CUST - 037,1014.69,USD,ST,USER - 02130,09/10/2024,,,Company 2
Order - 1729,09/10/2024,19:30:44,CUST - 037,803.87,USD,ST,USER - 02130,10/10/2024,,,Company 2
Order - 1730,09/10/2024,19:55:09,CUST - 034,869.8,USD,ST,USER - 02130,10/10/2024,,,Company 2
Order - 1731,09/10/2024,20:02:09,CUST - 036,1994.41,USD,ST,USER - 02130,09/10/2024,,,Company 2
Order - 1732,10/10/2024,09:12:12,CUST - 026,39302.59,EUR,ST,USER - 02130,10/10/2024,,,Company 1
Order - 1733,10/10/2024,09:24:35,CUST - 057,2232.25,EUR,ST,USER - 02130,10/10/2024,,,Company 1
Order - 1734,10/10/2024,09:52:57,CUST - 055,500,EUR,ST,USER - 10897,10/10/2024,,,Company 1
Order - 1736,10/10/2024,15:23:09,CUST - 011,32974.32,EUR,SO,USER - 10897,10/10/2024,,,Company 1
Order - 1737,10/10/2024,15:32:33,CUST - 011,22960.44,EUR,SO,USER - 10897,10/10/2024,,,Company 1
Order - 1738,14/10/2024,09:45:47,CUST - 011,48960,EUR,SO,USER - 03676,14/10/2024,,,Company 1
Order - 1741,14/10/2024,21:29:14,CUST - 038,1565.21,USD,ST,USER - 03676,14/10/2024,,,Company 2
Order - 1742,14/10/2024,21:36:33,CUST - 036,3129.25,USD,ST,USER - 03676,16/10/2024,,,Company 2
Order - 1743,14/10/2024,21:43:34,CUST - 036,484.72,USD,ST,USER - 02130,14/10/2024,,,Company 2
Order - 1744,14/10/2024,21:50:27,CUST - 035,3313.3,USD,ST,USER - 02130,16/10/2024,,,Company 2
Order - 1745,14/10/2024,22:02:32,CUST - 034,518.9,USD,ST,USER - 02130,16/10/2024,,,Company 2
Order - 1746,14/10/2024,22:10:22,CUST - 036,1176.26,USD,ST,USER - 02130,14/10/2024,,,Company 2
Order - 1747,14/10/2024,22:21:48,CUST - 034,319.8,USD,ST,USER - 02130,14/10/2024,,,Company 2
Order - 1748,15/10/2024,09:37:39,CUST - 011,16674.88,EUR,SO,USER - 02130,15/10/2024,,,Company 1
Order - 1749,15/10/2024,09:43:31,CUST - 011,12710.4,EUR,SO,USER - 02130,15/10/2024,,,Company 1
Order - 1750,15/10/2024,15:20:03,CUST - 026,41458,EUR,ST,USER - 03676,16/10/2024,,,Company 1
Order - 1751,15/10/2024,15:45:45,CUST - 010,6011.04,EUR,ST,USER - 03676,15/10/2024,,,Company 1
Order - 1753,16/10/2024,15:29:34,CUST - 011,18606.98,EUR,SO,USER - 10897,16/10/2024,,,Company 1
Order - 1754,17/10/2024,08:24:29,CUST - 011,1.44,EUR,SO,USER - 10897,17/10/2024,,,Company 1
Order - 1755,17/10/2024,08:37:32,CUST - 011,6.69,EUR,SO,USER - 06647,17/10/2024,,,Company 1
Order - 1756,17/10/2024,11:44:44,CUST - 011,17480.66,EUR,SO,USER - 03676,17/10/2024,,,Company 1
Order - 1757,17/10/2024,11:49:07,CUST - 011,38781.02,EUR,SO,USER - 03676,17/10/2024,,,Company 1
Order - 1758,17/10/2024,15:29:24,CUST - 026,39384.39,EUR,ST,USER - 03676,17/10/2024,,,Company 1
Order - 1759,17/10/2024,15:32:47,CUST - 057,2324.92,EUR,ST,USER - 03676,17/10/2024,,,Company 1
Order - 1760,17/10/2024,18:44:58,CUST - 062,0.00E+00,USD,SO,USER - 03676,18/10/2024,,,Company 4
Order - 1761,17/10/2024,18:44:58,CUST - 062,0.00E+00,USD,SO,USER - 10897,18/10/2024,,,Company 4
Order - 1762,17/10/2024,18:44:59,CUST - 062,0.00E+00,USD,SO,USER - 10897,18/10/2024,,,Company 4
Order - 1763,17/10/2024,18:44:59,CUST - 062,0.00E+00,USD,SO,USER - 09841,17/10/2024,,,Company 4
Order - 1764,17/10/2024,18:44:59,CUST - 062,0.00E+00,USD,SO,USER - 09841,18/10/2024,,,Company 4
Order - 1765,18/10/2024,10:02:48,CUST - 005,24150,EUR,SO,USER - 09841,21/11/2024,,,Company 1
Order - 1766,21/10/2024,13:37:53,CUST - 011,10748.96,EUR,SO,USER - 09841,21/10/2024,,,Company 1
Order - 1767,22/10/2024,11:31:37,CUST - 011,3421.44,EUR,SO,USER - 09841,22/10/2024,,,Company 1
Order - 1768,22/10/2024,11:34:26,CUST - 011,14134.8,EUR,SO,USER - 00934,22/10/2024,,,Company 1
Order - 1769,22/10/2024,11:37:12,CUST - 002,1436.16,EUR,ST,USER - 03676,23/10/2024,,,Company 1
Order - 1770,22/10/2024,11:43:04,CUST - 011,34555,EUR,SO,USER - 03676,22/10/2024,,,Company 1
Order - 1775,22/10/2024,12:04:24,CUST - 066,15940,GBP,ST,USER - 03676,22/10/2024,,,Company 3
Order - 1777,22/10/2024,19:47:32,CUST - 036,721.39,USD,ST,USER - 10897,22/10/2024,,,Company 2
Order - 1778,22/10/2024,20:05:30,CUST - 036,1399.18,USD,ST,USER - 03676,22/10/2024,,,Company 2
Order - 1779,22/10/2024,20:12:43,CUST - 038,526.49,USD,ST,USER - 06647,22/10/2024,,,Company 2
Order - 1780,22/10/2024,20:19:21,CUST - 036,1102.58,USD,ST,USER - 06647,22/10/2024,,,Company 2
Order - 1781,22/10/2024,20:28:27,CUST - 051,16825,USD,ST,USER - 06647,22/10/2024,,,Company 2
Order - 1782,22/10/2024,20:36:07,CUST - 036,1686.5,USD,ST,USER - 01037,22/10/2024,,,Company 2
Order - 1783,22/10/2024,21:04:48,CUST - 026,41152.16,EUR,ST,USER - 06647,23/10/2024,,,Company 1
Order - 1784,22/10/2024,22:08:31,CUST - 036,1430.17,USD,ST,USER - 12840,22/10/2024,,,Company 2
Order - 1785,22/10/2024,22:14:59,CUST - 035,1480.53,USD,ST,USER - 02130,23/10/2024,,,Company 2
Order - 1786,22/10/2024,22:26:45,CUST - 036,527.11,USD,ST,USER - 02130,23/10/2024,,,Company 2
Order - 1787,22/10/2024,22:32:17,CUST - 034,1060.65,USD,ST,USER - 02130,23/10/2024,,,Company 2
Order - 1788,22/10/2024,22:40:58,CUST - 034,518.9,USD,ST,USER - 02130,23/10/2024,,,Company 2
Order - 1789,23/10/2024,10:35:17,CUST - 068,2730,GBP,ST,USER - 02130,24/10/2024,,,Company 3
Order - 1790,23/10/2024,10:40:35,CUST - 069,2000,GBP,ST,USER - 02130,23/10/2024,,,Company 3
Order - 1791,23/10/2024,11:15:51,CUST - 069,2260,GBP,ST,USER - 10897,23/10/2024,,,Company 3
Order - 1792,23/10/2024,11:19:15,CUST - 070,5037,GBP,ST,USER - 02130,23/10/2024,,,Company 3
Order - 1793,23/10/2024,11:22:38,CUST - 066,1000,GBP,ST,USER - 02130,24/10/2024,,,Company 3
Order - 1794,23/10/2024,11:29:56,CUST - 066,8000,GBP,ST,USER - 02130,24/10/2024,,,Company 3
Order - 1795,23/10/2024,11:35:00,CUST - 071,1000,GBP,ST,USER - 02130,24/10/2024,,,Company 3
Order - 1796,23/10/2024,13:32:01,CUST - 072,30577.65,PLN,ST,USER - 02130,24/10/2024,,,Company 1
Order - 1798,24/10/2024,12:37:18,CUST - 062,0.00E+00,USD,SO,USER - 01037,24/10/2024,,,Company 4
Order - 1799,24/10/2024,12:37:18,CUST - 062,0.00E+00,USD,SO,USER - 01037,25/10/2024,,,Company 4
Order - 1800,24/10/2024,14:45:36,CUST - 028,49000,EUR,ST,USER - 01037,25/10/2024,,,Company 1
Order - 1805,25/10/2024,11:44:34,CUST - 011,48960,EUR,SO,USER - 01037,25/10/2024,,,Company 1
Order - 1806,25/10/2024,11:49:43,CUST - 011,31130.8,EUR,SO,USER - 01037,25/10/2024,,,Company 1
Order - 1808,25/10/2024,12:22:10,CUST - 028,80000,EUR,FA,USER - 01037,25/10/2024,,,Company 1
Order - 1809,28/10/2024,10:56:41,CUST - 013,582.2,EUR,SO,USER - 01037,28/10/2024,,X,Company 1
Order - 1810,28/10/2024,11:26:32,CUST - 005,72.54,EUR,SO,USER - 10897,29/10/2024,,,Company 1
Order - 1811,28/10/2024,12:41:11,CUST - 011,13726.96,EUR,SO,USER - 06647,28/10/2024,,,Company 1
Order - 1812,28/10/2024,12:48:25,CUST - 011,26253.48,EUR,SO,USER - 09841,28/10/2024,,,Company 1
Order - 1813,28/10/2024,14:50:24,CUST - 040,34198.72,EUR,ST,USER - 09841,28/10/2024,,,Company 1
Order - 1814,29/10/2024,09:16:55,CUST - 011,12596.18,EUR,SO,USER - 10897,29/10/2024,,,Company 1
Order - 1815,29/10/2024,11:04:03,CUST - 077,5971.89,GBP,ST,USER - 06647,30/10/2024,,,Company 3
Order - 1816,29/10/2024,11:15:48,CUST - 077,7170,GBP,ST,USER - 06647,29/10/2024,,,Company 3
Order - 1817,29/10/2024,12:29:03,CUST - 075,12474,GBP,ST,USER - 06647,29/10/2024,,,Company 3
Order - 1818,29/10/2024,13:10:17,CUST - 039,357.03,EUR,ST,USER - 03676,30/10/2024,,,Company 1
Order - 1819,29/10/2024,13:46:18,CUST - 028,14212.54,EUR,ST,USER - 03676,30/10/2024,,,Company 1
Order - 1820,29/10/2024,13:55:10,CUST - 039,458.9,EUR,ST,USER - 07829,30/10/2024,,,Company 1
Order - 1821,29/10/2024,13:59:44,CUST - 040,39226.94,EUR,ST,USER - 06647,29/10/2024,,,Company 1
Order - 1822,29/10/2024,20:44:44,CUST - 026,40427.5,EUR,SC,USER - 00934,29/10/2024,,,Company 1
Order - 1823,29/10/2024,20:46:48,CUST - 057,2369.45,EUR,SC,USER - 00934,30/10/2024,,,Company 1
Order - 1824,30/10/2024,09:19:40,CUST - 012,-5927.91,EUR,ST,USER - 03676,30/10/2024,,,Company 1
Order - 1825,30/10/2024,09:37:44,CUST - 012,-8891.85,EUR,ST,USER - 03676,31/10/2024,,,Company 1
Order - 1826,30/10/2024,09:55:28,CUST - 078,9390,GBP,ST,USER - 10897,30/10/2024,,,Company 3
Order - 1827,30/10/2024,10:29:51,CUST - 079,5445,GBP,ST,USER - 03676,30/10/2024,,,Company 3
Order - 1828,30/10/2024,10:32:32,CUST - 077,10577,GBP,ST,USER - 01037,31/10/2024,,,Company 3
Order - 1829,30/10/2024,10:35:23,CUST - 077,4826,GBP,ST,USER - 01037,30/10/2024,,,Company 3
Order - 1830,30/10/2024,10:39:15,CUST - 077,10577,GBP,ST,USER - 01037,30/10/2024,,,Company 3
Order - 1831,30/10/2024,10:41:20,CUST - 077,10060,GBP,ST,USER - 10897,30/10/2024,,,Company 3
Order - 1832,30/10/2024,10:43:56,CUST - 077,4100,GBP,ST,USER - 10897,31/10/2024,,,Company 3
Order - 1833,30/10/2024,10:47:05,CUST - 077,200,GBP,ST,USER - 10897,30/10/2024,,,Company 3
Order - 1834,30/10/2024,10:52:41,CUST - 077,21000,GBP,ST,USER - 10897,31/10/2024,,,Company 3
Order - 1835,30/10/2024,10:58:12,CUST - 077,400,GBP,ST,USER - 10897,30/10/2024,,,Company 3
Order - 1836,30/10/2024,11:02:19,CUST - 077,4690,GBP,ST,USER - 10897,31/10/2024,,,Company 3
Order - 1837,30/10/2024,11:08:08,CUST - 077,2440,GBP,ST,USER - 10897,31/10/2024,,,Company 3
Order - 1841,30/10/2024,18:01:17,CUST - 037,524.07,USD,ST,USER - 10897,30/10/2024,,,Company 2
Order - 1842,30/10/2024,18:19:15,CUST - 037,1588.38,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1843,30/10/2024,18:25:52,CUST - 037,2297.08,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1844,30/10/2024,18:31:55,CUST - 037,591.5,USD,ST,USER - 01037,11/11/2024,,,Company 2
Order - 1845,30/10/2024,18:43:21,CUST - 036,593.49,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1846,30/10/2024,18:50:29,CUST - 036,3123.77,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1847,30/10/2024,18:59:33,CUST - 034,729,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1848,30/10/2024,18:57:05,CUST - 010,46600,EUR,ST,USER - 01037,31/10/2024,,,Company 1
Order - 1849,30/10/2024,19:07:37,CUST - 036,898.09,USD,ST,USER - 01037,31/10/2024,,,Company 2
Order - 1850,30/10/2024,19:15:39,CUST - 036,528.68,USD,ST,USER - 01037,30/10/2024,,,Company 2
Order - 1851,30/10/2024,19:17:01,CUST - 020,65000,EUR,ST,USER - 01037,31/10/2024,,,Company 1
Order - 1852,30/10/2024,20:58:43,CUST - 036,1775.89,USD,ST,USER - 01037,30/10/2024,,,Company 2
Order - 1853,30/10/2024,21:14:53,CUST - 034,165.8,USD,ST,USER - 01037,30/10/2024,,,Company 2
Order - 1854,31/10/2024,08:48:53,CUST - 058,500,PLN,ST,USER - 06647,01/11/2024,,,Company 1
Order - 1855,31/10/2024,13:14:30,CUST - 026,36959.58,EUR,SC,USER - 06647,01/11/2024,,,Company 1
Order - 1856,31/10/2024,13:34:26,CUST - 012,50000,EUR,ST,USER - 02130,31/10/2024,,,Company 1
Order - 1857,04/11/2024,09:46:51,CUST - 081,25401,GBP,ST,USER - 02130,01/11/2024,,,Company 3
Order - 1858,04/11/2024,10:50:53,CUST - 011,48960,EUR,SO,USER - 02130,04/11/2024,,,Company 1
Order - 1859,04/11/2024,10:54:00,CUST - 011,3421.44,EUR,SO,USER - 02130,04/11/2024,,,Company 1
Order - 1860,04/11/2024,12:26:02,CUST - 020,52000,EUR,ST,USER - 02130,04/11/2024,,,Company 1
Order - 1861,05/11/2024,09:09:56,CUST - 011,32781.64,EUR,SO,USER - 02130,05/11/2024,,,Company 1
Order - 1863,05/11/2024,13:38:00,CUST - 013,582.2,EUR,SO,USER - 10897,14/11/2024,,,Company 1
Order - 1864,05/11/2024,14:41:05,CUST - 035,4203.1,USD,ST,USER - 02130,06/11/2024,,,Company 2
Order - 1865,05/11/2024,14:47:47,CUST - 037,714.22,USD,ST,USER - 02130,05/11/2024,,,Company 2
Order - 1866,05/11/2024,14:55:10,CUST - 038,712.03,USD,ST,USER - 02130,06/11/2024,,,Company 2
Order - 1867,05/11/2024,16:54:20,CUST - 036,719.29,USD,ST,USER - 10897,06/11/2024,,,Company 2
Order - 1868,05/11/2024,17:04:21,CUST - 036,704.8,USD,ST,USER - 02130,06/11/2024,,,Company 2
Order - 1869,05/11/2024,17:31:41,CUST - 037,4145.01,USD,ST,USER - 02130,06/11/2024,,,Company 2
Order - 1870,05/11/2024,17:44:57,CUST - 034,909.4,USD,ST,USER - 08479,05/11/2024,,,Company 2
Order - 1871,05/11/2024,17:55:49,CUST - 035,8265.1,USD,ST,USER - 08479,06/11/2024,,,Company 2
Order - 1872,05/11/2024,18:06:37,CUST - 036,1777.31,USD,ST,USER - 08479,06/11/2024,,,Company 2
Order - 1873,05/11/2024,18:15:02,CUST - 034,354.45,USD,ST,USER - 01037,06/11/2024,,,Company 2
Order - 1874,05/11/2024,18:21:46,CUST - 036,116.23,USD,ST,USER - 03676,05/11/2024,,,Company 2
Order - 1876,07/11/2024,11:37:49,CUST - 013,4952.8,EUR,SO,USER - 03676,18/12/2024,,,Company 1
Order - 1877,07/11/2024,12:02:15,CUST - 057,2224.91,EUR,ST,USER - 10897,08/11/2024,,,Company 1
Order - 1878,07/11/2024,12:38:55,CUST - 011,18787.96,EUR,SO,USER - 03676,07/11/2024,,,Company 1
Order - 1879,07/11/2024,13:40:49,CUST - 055,500,EUR,ST,USER - 00934,07/11/2024,,,Company 1
Order - 1880,07/11/2024,21:09:19,CUST - 057,1452.11,EUR,SC,USER - 02130,07/11/2024,,,Company 1
Order - 1881,07/11/2024,21:12:44,CUST - 008,6769.92,PLN,SC,USER - 02130,08/11/2024,,,Company 1
Order - 1882,07/11/2024,21:18:19,CUST - 026,43642.28,EUR,SC,USER - 02130,08/11/2024,,,Company 1
Order - 1883,11/11/2024,20:08:53,CUST - 034,591.5,USD,ST,USER - 02130,11/11/2024,,,Company 2
Order - 1884,12/11/2024,13:29:35,CUST - 011,18366.48,EUR,SO,USER - 02130,12/11/2024,,,Company 1
Order - 1885,12/11/2024,13:35:08,CUST - 011,9771.96,EUR,SO,USER - 02130,12/11/2024,,,Company 1
Order - 1886,12/11/2024,13:37:50,CUST - 011,14808.16,EUR,SO,USER - 02130,12/11/2024,,,Company 1
Order - 1887,12/11/2024,18:17:24,CUST - 037,4068.81,USD,ST,USER - 02130,13/11/2024,,,Company 2
Order - 1888,12/11/2024,18:24:14,CUST - 037,1172.4,USD,ST,USER - 02130,13/11/2024,,,Company 2
Order - 1889,12/11/2024,18:32:39,CUST - 038,347.61,USD,ST,USER - 02130,12/11/2024,,,Company 2
Order - 1890,12/11/2024,19:23:55,CUST - 034,2137,USD,ST,USER - 02130,12/11/2024,,,Company 2
Order - 1891,12/11/2024,19:30:23,CUST - 034,319.8,USD,ST,USER - 06647,12/11/2024,,,Company 2
Order - 1892,12/11/2024,19:36:01,CUST - 036,852.11,USD,ST,USER - 00934,13/11/2024,,,Company 2
Order - 1893,12/11/2024,19:45:43,CUST - 036,1584.31,USD,ST,USER - 10897,12/11/2024,,,Company 2
Order - 1894,12/11/2024,20:03:31,CUST - 038,345.26,USD,ST,USER - 03676,13/11/2024,,,Company 2
Order - 1895,12/11/2024,20:21:39,CUST - 034,1204.2,USD,ST,USER - 10897,13/11/2024,,,Company 2
Order - 1896,12/11/2024,20:30:52,CUST - 034,765.85,USD,ST,USER - 10897,13/11/2024,,,Company 2
Order - 1897,12/11/2024,20:36:22,CUST - 034,337.4,USD,ST,USER - 10897,12/11/2024,,,Company 2
Order - 1898,12/11/2024,20:44:08,CUST - 034,337.4,USD,ST,USER - 10897,13/11/2024,,,Company 2
Order - 1899,12/11/2024,20:53:43,CUST - 036,1655.43,USD,ST,USER - 02130,12/11/2024,,,Company 2
Order - 1900,12/11/2024,23:14:47,CUST - 010,4524.12,EUR,ST,USER - 03676,13/11/2024,,,Company 1
Order - 1901,13/11/2024,09:16:45,CUST - 026,42758.87,EUR,SC,USER - 03676,13/11/2024,,,Company 1
Order - 1902,13/11/2024,11:53:28,CUST - 011,324.34,EUR,SO,USER - 03676,13/11/2024,,,Company 1
Order - 1903,13/11/2024,12:53:54,CUST - 011,28451.78,EUR,SO,USER - 02130,13/11/2024,,,Company 1
Order - 1904,14/11/2024,16:56:02,CUST - 026,41075.69,EUR,SC,USER - 02130,15/11/2024,,,Company 1
Order - 1905,14/11/2024,17:15:26,CUST - 057,2509.19,EUR,SC,USER - 02130,14/11/2024,,,Company 1
Order - 1906,15/11/2024,11:30:33,CUST - 011,48960,EUR,SO,USER - 02130,15/11/2024,,,Company 1
Order - 1907,15/11/2024,11:33:04,CUST - 011,34485.34,EUR,SO,USER - 02130,15/11/2024,,,Company 1
Order - 1908,15/11/2024,14:04:15,CUST - 082,147703,EUR,FA,USER - 02130,14/11/2024,,X,Company 1
Order - 1909,15/11/2024,14:30:29,CUST - 028,23500,EUR,FA,USER - 02130,15/11/2024,,,Company 1
Order - 1914,18/11/2024,15:49:41,CUST - 055,56736.36,EUR,ST,USER - 02130,18/11/2024,,X,Company 1
Order - 1915,19/11/2024,09:54:40,CUST - 011,19214.66,EUR,SO,USER - 02130,19/11/2024,,,Company 1
Order - 1916,19/11/2024,10:56:23,CUST - 011,18247.68,EUR,SO,USER - 02130,19/11/2024,,,Company 1
Order - 1917,19/11/2024,11:05:05,CUST - 011,39253.98,EUR,SO,USER - 02130,19/11/2024,,,Company 1
Order - 1918,19/11/2024,11:13:13,CUST - 011,14296.08,EUR,SO,USER - 02130,19/11/2024,,,Company 1
Order - 1919,19/11/2024,13:03:35,CUST - 005,2602.5,EUR,SO,USER - 02130,20/11/2024,,,Company 1
Order - 1920,19/11/2024,20:10:53,CUST - 026,45242.64,EUR,SC,USER - 10897,20/11/2024,,,Company 1
Order - 1921,20/11/2024,11:54:54,CUST - 011,18010.08,EUR,SO,USER - 10897,20/11/2024,,,Company 1
Order - 1922,20/11/2024,16:18:24,CUST - 034,308.25,USD,ST,USER - 03676,20/11/2024,,,Company 2
Order - 1923,20/11/2024,16:35:52,CUST - 038,332.82,USD,ST,USER - 03676,20/11/2024,,,Company 2
Order - 1924,20/11/2024,16:58:21,CUST - 036,1171.25,USD,ST,USER - 08479,21/11/2024,,,Company 2
